,PL solar PV ground HMV vRES 2020,PL solar PV ground HMV vRES 2025,PL wind onshore HMV vRES 2025,PL wind onshore old HMV vRES 2025
234,0.012766428135445426,0.015005054810906287,0.19111490634519596,0.13924917854443283
235,0.0,0.0,0.1956875785812388,0.13843784589032326
236,0.0,0.0,0.19385759561673835,0.1416867531389111
237,0.0,0.0,0.18199241362519356,0.1416867531389111
238,0.0,0.0,0.16022274462852076,0.13600742456014417
239,0.0,0.0,0.13415188221055444,0.11914469379917289
240,0.0,0.0,0.11365719596395032,0.107260834559496
241,0.0,0.0,0.1109958589298244,0.10176093369356644
242,0.0,0.0,0.10391236653337743,0.09785031623579322
243,0.0,0.0,0.09773030691294464,0.08697986936667726
244,0.0047750874872838234,0.005623103842241178,0.1047967366678361,0.08158845967595167
245,0.02968194873564888,0.034748291918661196,0.12165766032782807,0.07928679710315752
246,0.0915732899287894,0.10571485843962752,0.14940372317618422,0.09317724676328805
247,0.1315362045124255,0.15054960138843865,0.17562479777784462,0.10883759975512883
248,0.22138566389332942,0.24881097350563985,0.1966030270985307,0.13035730514393215
249,0.2818008515114082,0.31309256969581795,0.23254317749458078,0.15807435466783348
250,0.2883134743496584,0.31994260749220266,0.2502203657389872,0.20694678942210085
251,0.33637011063072225,0.37003695711714535,0.2906327856780915,0.22775643354467387
252,0.34304950559511693,0.3769383094138822,0.3402562034614313,0.2524683163884917
253,0.34304950559511693,0.3769383094138822,0.42215749855010376,0.310707554206232
254,0.2799437990481034,0.31113655355326264,0.4900331850187708,0.3675243515931042
255,0.2286134185801482,0.25657335956312255,0.5234806223245613,0.394773258841692
256,0.13842877187182093,0.15820885288363723,0.5706579445918913,0.45677325884169206
257,0.06488370876326113,0.07534883346561883,0.5820349985012653,0.49590585902239287
258,0.018384807331783166,0.021579940717471744,0.5758247623820991,0.4969472883447922
259,0.0007948209925882863,0.0009368679977194729,0.5789285093365573,0.5231767556462109
260,0.0,0.0,0.6080290497168875,0.5626801000982391
261,0.0,0.0,0.657413401529256,0.6140367361091089
262,0.0,0.0,0.6956949204572497,0.6452580894651655
263,0.0,0.0,0.7042555501083593,0.6621760584553786
264,0.0,0.0,0.6839558947948767,0.6587817347608873
265,0.0,0.0,0.6627066656809912,0.6318202833410336
266,0.0,0.0,0.6457950331178828,0.6129303313026588
267,0.0,0.0,0.6426327856780916,0.6074072488507825
268,0.005572373092573752,0.006560730182330387,0.628961401201885,0.5789274505604058
269,0.02968194873564888,0.034748291918661196,0.6999727977625823,0.6610440211185233
270,0.10761924622147942,0.12380592191430137,0.7289759823502018,0.7044805019858876
271,0.17945352376108117,0.2033703150034096,0.7365315846158531,0.7079463583233707
272,0.2771613011190233,0.30820347726739183,0.7300544400323544,0.6952644470550299
273,0.3709357060383664,0.4055956018579589,0.7128356799212466,0.675807002715588
274,0.39818810685220163,0.433365571339139,0.6048997088000962,0.5422926648768805
275,0.39232119593809034,0.42740652182710476,0.6142959581812202,0.548707554206232
276,0.4079991532117424,0.44330743175745924,0.5924097672354309,0.5454974270674441
277,0.3583922755413456,0.39273608478195254,0.569625495103933,0.5358992353404265
278,0.3032750508646998,0.3356230925737538,0.5459632513285598,0.5221204236898551
279,0.2295187363755268,0.2575442265770852,0.5224621885778807,0.5042539845516189
280,0.1540331683258247,0.17547174410025376,0.4729321802745627,0.45067311314150377
281,0.07317901831129194,0.08482431332655138,0.3731477411403788,0.3445401151235854
282,0.01999375544978927,0.023459617061473623,0.2736474034705887,0.2596146935154582
283,0.0007948209925882863,0.0009368679977194729,0.2131332024045347,0.21384518672002967
284,0.0,0.0,0.17290038990796885,0.17889416584300982
285,0.0,0.0,0.15661152910396414,0.15889999385054138
286,0.0,0.0,0.1404213878689592,0.13924917854443283
287,0.0,0.0,0.15390631670583835,0.1506704267645844
288,0.0,0.0,0.1629343555172299,0.1572493115904839
289,0.0,0.0,0.15841652748618693,0.15231157133890968
290,0.0,0.0,0.14401066571151588,0.13924917854443283
291,0.0,0.0,0.13415188221055444,0.1295525296487635
292,0.01036471286876907,0.012189142421159715,0.11987764652788303,0.11199828341069365
293,0.045960383556169146,0.05360319494035975,0.08277889031470291,0.0800534218553973
294,0.17680781183694225,0.2004793267190592,0.04362665367281188,0.04911061340734212
295,0.32971084333672424,0.3631417979497613,0.04794643318579986,0.04836842897479115
296,0.4677280458145618,0.5032240140967883,0.0740250725283106,0.06257186720952285
297,0.5155485564598168,0.5504764789107128,0.09508542314031868,0.06861664163441815
298,0.5155485564598168,0.5504764789107128,0.12165766032782807,0.0800534218553973
299,0.5012092614445575,0.5363720804444793,0.11898809666295217,0.08082064271299536
300,0.466720446592065,0.5022216758744816,0.10302830108894656,0.06937492091164224
301,0.41982663032262746,0.4552543477915777,0.10126108427016815,0.06634538043489543
302,0.339230243859904,0.37299392118766284,0.11720991100317378,0.07622625914778099
303,0.25870579174538577,0.28867870515242644,0.14311288921583504,0.09863124751663134
304,0.16363470600203456,0.18604144800062603,0.16745980079896733,0.11516850475199067
305,0.07901017573753813,0.09146466945770404,0.18928797028097327,0.1295525296487635
306,0.024023314198517647,0.028161019753390047,0.24928724520008422,0.17553795962993454
307,0.0007948209925882863,0.0009368679977194729,0.3421812497145982,0.2560367361091088
308,0.0,0.0,0.4231454632940066,0.333176755646211
309,0.0,0.0,0.4629138988728961,0.3801175096860893
310,0.0,0.0,0.5255184038880055,0.4516883138281395
311,0.0,0.0,0.4920508570403818,0.42548683021704636
312,0.0,0.0,0.46892121143356275,0.3996883138281394
313,0.0,0.0,0.4559192309483822,0.3928114095846209
314,0.0,0.0,0.4399874815146042,0.38791721828571274
315,0.0,0.0,0.4162361085772702,0.3713884395714201
316,0.01036471286876907,0.012189142421159715,0.39853775170476935,0.3617461027863783
317,0.043508143729109126,0.05077173653203358,0.33833237596837556,0.3125668733416818
318,0.1575188858087487,0.17931350332576887,0.24276393274854124,0.22950606929420314
319,0.31456524240662687,0.34740468997126983,0.22328357426207873,0.21039121922819912
320,0.4556639658843191,0.49120429719517517,0.22790956725298253,0.20522815115120124
321,0.572660934929516,0.6061264415167742,0.2446262128559861,0.21125381694311937
322,0.6213818673521291,0.6529636514929628,0.2103713176612424,0.17052153347106952
323,0.601152641767185,0.633585428236057,0.18654985135984756,0.14985074863545914
324,0.5590495055951169,0.5929383094138821,0.1801715713615264,0.14412969268161374
325,0.4920336577895654,0.5273180485506356,0.16564870861618902,0.13277520826158773
326,0.40112710768783605,0.436346802365488,0.14850411854033674,0.11675719205478877
327,0.29671642192268566,0.3287588990531341,0.1359416460913883,0.10332935341418358
328,0.1891860966792617,0.21398033743977285,0.12700501428832986,0.09551109902542845
329,0.07817592094172357,0.0905156679820688,0.13146952156451186,0.10019489839438236
330,0.018384807331783166,0.021579940717471744,0.21589782935807705,0.16635757123603426
331,0.0007948209925882863,0.0009368679977194729,0.3296902344059996,0.2641005526439558
332,0.0,0.0,0.4024621885778807,0.3341204236898551
333,0.0,0.0,0.4241337327279372,0.3617461027863783
334,0.0,0.0,0.4419746845334376,0.38791721828571274
335,0.0,0.0,0.41722224518100637,0.3636698013005205
336,0.0,0.0,0.17926160726473447,0.15807435466783348
337,0.0,0.0,0.15931948371233995,0.14250047021445372
338,0.0,0.0,0.17199286333139915,0.15560101375185942
339,0.0,0.0,0.1956875785812388,0.17721487052575566
340,0.0,0.0,0.19935120079057306,0.19411512266278477
341,0.011965445611103033,0.014066290957262473,0.19477243475397468,0.19411512266278477
342,0.07401080849440485,0.08577255645981689,0.17199286333139915,0.1822599097418173
343,0.18033624927336137,0.20433423054564967,0.16836580392539813,0.17637611702516598
344,0.28365954704984736,0.3150490913999531,0.16112631023472937,0.16138048803081464
345,0.39036884511698877,0.42542118311291965,0.15120384651796254,0.14494519807323114
346,0.4737822672939979,0.5092406976289224,0.11809885148804908,0.10962687651098263
347,0.5032528029356198,0.5383854778263446,0.11365719596395032,0.10490015755623375
348,0.5134951565179479,0.5484600481593686,0.11188266658450527,0.10568645378529623
349,0.4849200802208981,0.5202831016064302,0.11809885148804908,0.1104167493721947
350,0.40996629170905385,0.44529732052586274,0.109223157690546,0.10411445743252953
351,0.30515264176718493,0.3375854282360569,0.08804580610787159,0.08466568858135957
352,0.1645100376762098,0.1870030885157569,0.0696595895111561,0.06634538043489543
353,0.05169665339340211,0.06021435489027758,0.055741231780928165,0.05432259538523037
354,0.0047750874872838234,0.005623103842241178,0.057476760836817783,0.05357623821517154
355,0.0,0.0,0.0592135086528185,0.05134074333714464
356,0.0,0.0,0.06182091555202791,0.04836842897479115
357,0.0,0.0,0.06617268751793245,0.04911061340734212
358,0.0,0.0,0.07577339856536684,0.05134074333714464
359,0.0,0.0,0.0968483742987082,0.06558948557910438
360,0.0,0.0,0.11188266658450527,0.07546261492233251
361,0.0,0.0,0.12165766032782807,0.08158845967595167
362,0.0,0.0,0.1449087468972245,0.09785031623579322
363,0.0,0.0,0.17380822117456632,0.12073934215555364
364,0.0,0.0,0.20301969804035175,0.15149070099906792
365,0.011965445611103033,0.014066290957262473,0.22328357426207873,0.17302706407638985
366,0.07317901831129194,0.08482431332655138,0.23997279776258235,0.17302706407638985
367,0.1453476284333672,0.165876193364113,0.23997279776258235,0.165526567105102
368,0.2340514868841738,0.26240045750282276,0.31343352572876143,0.23652845650665077
369,0.2995247982851329,0.3316999379338871,0.4054087154780059,0.32283575011977145
370,0.3468753396308676,0.38088471988642086,0.4629138988728961,0.4145228945912213
371,0.38257587258392667,0.41748488387197746,0.5285773614083803,0.5115898899210004
372,0.40308849542217695,0.43833492166836213,0.5944883772625974,0.5529960691996316
373,0.37771861473623014,0.4125288045342247,0.6331624966202178,0.5909274172988931
374,0.3316114372910913,0.36511121147418196,0.6384207214187587,0.6041005526439558
375,0.2559516368623746,0.2857543498038076,0.5892941373698896,0.5562187145509431
376,0.1505540231434384,0.171632007121058,0.5102647494398813,0.4969472883447922
377,0.052517763588141246,0.06115931187327424,0.43899433704022917,0.43049428153402464
