timestamp,load_actual,pv_total_mw,wi_total_mwh,solar_roof,solar_ground
2024-12-31 23:15,14212.664,0,6576.632,0,0
2024-12-31 23:30,14397.893,0,6548.743,0,0
2024-12-31 23:45,14029.653,0,6258.698,0,0
2025-01-01 00:00,14003.282,0,6398.338,0,0
2025-01-01 00:15,14352.364,0,5676.597,0,0
2025-01-01 00:30,14415.559,0,5862.799,0,0
2025-01-01 00:45,14268.202,0,5871.542,0,0
2025-01-01 01:00,14131.061,0,5878.694,0,0
2025-01-01 01:15,13936.013,0,5750.197,0,0
2025-01-01 01:30,13898.563,0,5737.137,0,0
2025-01-01 01:45,13697.031,0,5581.289,0,0
2025-01-01 02:00,13732.605,0,5787.467,0,0
2025-01-01 02:15,13546.241,0,5312.194,0,0
2025-01-01 02:30,13423.908,0,5313.863,0,0
2025-01-01 02:45,13323.497,0,5388.901,0,0
2025-01-01 03:00,13230.741,0,5280.721,0,0
2025-01-01 03:15,13221.644,0,4508.786,0,0
2025-01-01 03:30,13199.21,0,4349.296,0,0
2025-01-01 03:45,13180.567,0,4460.038,0,0
2025-01-01 04:00,13196.85,0,4448.829,0,0
2025-01-01 04:15,13208.813,0,4549.108,0,0
2025-01-01 04:30,13286.513,0,4590.299,0,0
2025-01-01 04:45,13333.425,0,4593.733,0,0
2025-01-01 05:00,13248.091,0,4573.416,0,0
2025-01-01 05:15,13441.777,0,3720.168,0,0
2025-01-01 05:30,13513.927,0,3677.288,0,0
2025-01-01 05:45,13340.955,0,3213.024,0,0
2025-01-01 06:00,13368.212,0,3163.936,0,0
2025-01-01 06:15,13474.891,0.203,3479.611,0.1015,0.1015
2025-01-01 06:30,13447.399,2.25,3504.317,1.125,1.125
2025-01-01 06:45,13253.349,21.334,3498.424,10.667,10.667
2025-01-01 07:00,13223.573,57.271,3698.18,28.6355,28.6355
2025-01-01 07:15,13226.578,147.259,3847.784,73.6295,73.6295
2025-01-01 07:30,13107.415,305.51,3885.296,152.755,152.755
2025-01-01 07:45,12926.64,516.244,3616.87,258.122,258.122
2025-01-01 08:00,12974.867,749.71,2964.97,374.855,374.855
2025-01-01 08:15,12952.426,923.443,1713.777,461.7215,461.7215
2025-01-01 08:30,13031.744,1121.293,1712.144,560.6465,560.6465
2025-01-01 08:45,12944.205,1224.754,1719.563,612.377,612.377
2025-01-01 09:00,13208.286,1382.296,1738.826,691.148,691.148
2025-01-01 09:15,13144.184,1490.432,1730.786,745.216,745.216
2025-01-01 09:30,13091.512,1599.684,1722.697,799.842,799.842
2025-01-01 09:45,13331.961,1674.535,1762.839,837.2675,837.2675
2025-01-01 10:00,13310.891,1697.569,1750.146,848.7845,848.7845
2025-01-01 10:15,13412.24,1777.136,2196.535,888.568,888.568
2025-01-01 10:30,13473.094,1858.476,2179.397,929.238,929.238
2025-01-01 10:45,13660.945,1854.322,2197.157,927.161,927.161
2025-01-01 11:00,13737.618,1816.475,2195.594,908.2375,908.2375
2025-01-01 11:15,13868.194,1738.078,2515.055,869.039,869.039
2025-01-01 11:30,13856.469,1676.401,2516.536,838.2005,838.2005
2025-01-01 11:45,14011.631,1561.393,2511.16,780.6965,780.6965
2025-01-01 12:00,14379.934,1487.07,2868.224,743.535,743.535
2025-01-01 12:15,14741.62,1290.992,3802.564,645.496,645.496
2025-01-01 12:30,14855.141,1206.62,4012.567,603.31,603.31
2025-01-01 12:45,15228.615,1061.276,4088.542,530.638,530.638
2025-01-01 13:00,15370.581,919.22,4360.036,459.61,459.61
2025-01-01 13:15,15260.733,807.444,6317.108,403.722,403.722
2025-01-01 13:30,15375.764,660.878,6355.619,330.439,330.439
2025-01-01 13:45,15401.589,484.519,6304.804,242.2595,242.2595
2025-01-01 14:00,15456.819,307.06,6338.773,153.53,153.53
2025-01-01 14:15,16070.186,209.476,6744.818,104.738,104.738
2025-01-01 14:30,16136.032,121.496,6781.443,60.748,60.748
2025-01-01 14:45,16353.6,83.863,6745.759,41.9315,41.9315
2025-01-01 15:00,16735.707,51.206,6837.234,25.603,25.603
2025-01-01 15:15,17211.514,0,7804.846,0,0
2025-01-01 15:30,17493.045,0,8055.274,0,0
2025-01-01 15:45,17367.863,0,8087.653,0,0
2025-01-01 16:00,17681.6,0,8108.675,0,0
2025-01-01 16:15,17697.54,0,8132.877,0,0
2025-01-01 16:30,17475.623,0,8115.003,0,0
2025-01-01 16:45,17654.957,0,8129.807,0,0
2025-01-01 17:00,17545.912,0,8117.713,0,0
2025-01-01 17:15,17522.422,0,8103.355,0,0
2025-01-01 17:30,17517.637,0,8102.047,0,0
2025-01-01 17:45,17472.23,0,8106.607,0,0
2025-01-01 18:00,17609.008,0,8063.35,0,0
2025-01-01 18:15,17587.8,0,8073.999,0,0
2025-01-01 18:30,17583.566,0,8052.909,0,0
2025-01-01 18:45,17398.438,0,8081.177,0,0
2025-01-01 19:00,17579.92,0,8069.765,0,0
2025-01-01 19:15,17497.6,0,8066.515,0,0
2025-01-01 19:30,17204.193,0,8025.895,0,0
2025-01-01 19:45,17067.139,0,8062.646,0,0
2025-01-01 20:00,16970.115,0,8072.476,0,0
2025-01-01 20:15,16231.673,0,7233.576,0,0
2025-01-01 20:30,16033.35,0,7143.065,0,0
2025-01-01 20:45,15871.063,0,7128.996,0,0
2025-01-01 21:00,15872.498,0,7102.543,0,0
2025-01-01 21:15,15708.099,0,6897.636,0,0
2025-01-01 21:30,15643.152,0,6912.392,0,0
2025-01-01 21:45,15287.597,0,6898.517,0,0
2025-01-01 22:00,15257.417,0,6856.266,0,0
2025-01-01 22:15,14781.829,0,6698.976,0,0
2025-01-01 22:30,14619.309,0,6675.862,0,0
2025-01-01 22:45,14364.478,0,6658.671,0,0
2025-01-01 23:00,14182.314,0,6562.494,0,0
2025-01-01 23:15,13583.956,0,6339.041,0,0
2025-01-01 23:30,13411.578,0,6349.946,0,0
2025-01-01 23:45,13319.052,0,6329.694,0,0
2025-01-02 00:00,13245.319,0,6295.205,0,0
2025-01-02 00:15,13273.997,0,6058.839,0,0
2025-01-02 00:30,13195.284,0,6048.239,0,0
2025-01-02 00:45,13161.999,0,6069.434,0,0
2025-01-02 01:00,13048.12,0,5969.188,0,0
2025-01-02 01:15,13027.932,0,5366.855,0,0
2025-01-02 01:30,12965.633,0,5355.227,0,0
2025-01-02 01:45,12981.366,0,5365.771,0,0
2025-01-02 02:00,12797.49,0,5336.953,0,0
2025-01-02 02:15,12977.404,0,5374.014,0,0
2025-01-02 02:30,13016.298,0,5316.53,0,0
2025-01-02 02:45,12973.271,0,5318.4,0,0
2025-01-02 03:00,13020.585,0,5329.694,0,0
2025-01-02 03:15,13181.841,0,6035.008,0,0
2025-01-02 03:30,13396.153,0,6025.01,0,0
2025-01-02 03:45,13397.388,0,6037.206,0,0
2025-01-02 04:00,13652.844,0,6018.702,0,0
2025-01-02 04:15,14053.192,0,7302.092,0,0
2025-01-02 04:30,14215.064,0,7400.745,0,0
2025-01-02 04:45,14899.752,0,7464.175,0,0
2025-01-02 05:00,15730.781,0,7715.425,0,0
2025-01-02 05:15,16331.971,0,8591.083,0,0
2025-01-02 05:30,16717.11,0,8607.904,0,0
2025-01-02 05:45,17147.85,0,8526.363,0,0
2025-01-02 06:00,17729.717,0,8408.638,0,0
2025-01-02 06:15,17921.236,0.778,8372.823,0.389,0.389
2025-01-02 06:30,18346.781,4.743,8442.211,2.3715,2.3715
2025-01-02 06:45,18418.41,19.197,8334.969,9.5985,9.5985
2025-01-02 07:00,18545.12,50.518,8175.122,25.259,25.259
2025-01-02 07:15,19020.818,175.614,8230.837,87.807,87.807
2025-01-02 07:30,19345.414,184.478,8399.661,92.239,92.239
2025-01-02 07:45,19478.668,245.779,8332.229,122.8895,122.8895
2025-01-02 08:00,19748.54,342.876,8446.727,171.438,171.438
2025-01-02 08:15,20101.123,455.376,8382.136,227.688,227.688
2025-01-02 08:30,20052.723,547.174,8337.685,273.587,273.587
2025-01-02 08:45,20189.158,679.72,8382.214,339.86,339.86
2025-01-02 09:00,20044.135,834.876,8314.334,417.438,417.438
2025-01-02 09:15,20061.738,994.364,8419.775,497.182,497.182
2025-01-02 09:30,20247.316,1188.253,8428.197,594.1265,594.1265
2025-01-02 09:45,20532.594,1373.727,8471.044,686.8635,686.8635
2025-01-02 10:00,20409.168,1484.631,8438.197,742.3155,742.3155
2025-01-02 10:15,20472.037,1556.644,8400.952,778.322,778.322
2025-01-02 10:30,20686.656,1682.858,8213.349,841.429,841.429
2025-01-02 10:45,20710.076,1713.517,8191.936,856.7585,856.7585
2025-01-02 11:00,20676.475,1752.543,8135.621,876.2715,876.2715
2025-01-02 11:15,20671.164,1728.981,7957.163,864.4905,864.4905
2025-01-02 11:30,20820.49,1691.259,7929.203,845.6295,845.6295
2025-01-02 11:45,20708.436,1674.483,7797.559,837.2415,837.2415
2025-01-02 12:00,20924.496,1560.184,7797.275,780.092,780.092
2025-01-02 12:15,21264.613,1433.078,7652.054,716.539,716.539
2025-01-02 12:30,21252.473,1345.573,7544.785,672.7865,672.7865
2025-01-02 12:45,21212.564,1184.814,7384.456,592.407,592.407
2025-01-02 13:00,20761.234,1003.898,7248.319,501.949,501.949
2025-01-02 13:15,20962.88,831.54,7082.397,415.77,415.77
2025-01-02 13:30,21159.283,656.349,6976.969,328.1745,328.1745
2025-01-02 13:45,21260.365,515.581,6709.877,257.7905,257.7905
2025-01-02 14:00,21219.205,344.747,6247.723,172.3735,172.3735
2025-01-02 14:15,21086.525,212.42,5916.384,106.21,106.21
2025-01-02 14:30,21476.238,109.338,5725.676,54.669,54.669
2025-01-02 14:45,21578.658,53.853,5578.326,26.9265,26.9265
2025-01-02 15:00,21712.572,76.083,5466.436,38.0415,38.0415
2025-01-02 15:15,21927.82,0,5335.355,0,0
2025-01-02 15:30,21993.33,0,5174.83,0,0
2025-01-02 15:45,21922.865,0,5035.49,0,0
2025-01-02 16:00,21973.764,0,4928.189,0,0
2025-01-02 16:15,21985.355,0,4710.247,0,0
2025-01-02 16:30,21844.967,0,4637.721,0,0
2025-01-02 16:45,21845.547,0,4616.576,0,0
2025-01-02 17:00,21582.229,0,4506.786,0,0
2025-01-02 17:15,21438.535,0,4434.101,0,0
2025-01-02 17:30,21591.906,0,4251.801,0,0
2025-01-02 17:45,21449.55,0,4271.488,0,0
2025-01-02 18:00,21452.533,0,4192.186,0,0
2025-01-02 18:15,21307.115,0,4080.241,0,0
2025-01-02 18:30,21277.234,0,4101.853,0,0
2025-01-02 18:45,21355.63,0,4103.673,0,0
2025-01-02 19:00,21101.855,0,4072.05,0,0
2025-01-02 19:15,21150.357,0,4001.91,0,0
2025-01-02 19:30,20803.467,0,3933.558,0,0
2025-01-02 19:45,20742.756,0,3843.906,0,0
2025-01-02 20:00,20237.184,0,3936.835,0,0
2025-01-02 20:15,19938.588,0,3933.936,0,0
2025-01-02 20:30,19577.666,0,3935.585,0,0
2025-01-02 20:45,19222.701,0,3969.913,0,0
2025-01-02 21:00,18630.746,0,3994.775,0,0
2025-01-02 21:15,18682.7,0,4091.217,0,0
2025-01-02 21:30,18454.06,0,4205.666,0,0
2025-01-02 21:45,18293.068,0,4344.625,0,0
2025-01-02 22:00,17712.508,0,4395.708,0,0
2025-01-02 22:15,17438.363,0,4551.467,0,0
2025-01-02 22:30,17259.908,0,4653.592,0,0
2025-01-02 22:45,16867.516,0,4670.645,0,0
2025-01-02 23:00,16651.324,0,4801.879,0,0
2025-01-02 23:15,16249.149,0,4919.839,0,0
2025-01-02 23:30,16032.939,0,5120.991,0,0
2025-01-02 23:45,15884.308,0,5069.509,0,0
2025-01-03 00:00,15649.349,0,5050.836,0,0
2025-01-03 00:15,15624.386,0,5212.424,0,0
2025-01-03 00:30,15338.94,0,5129.481,0,0
2025-01-03 00:45,15478.471,0,5315.954,0,0
2025-01-03 01:00,15264.885,0,5248.341,0,0
2025-01-03 01:15,15207.531,0,5400.903,0,0
2025-01-03 01:30,15209.727,0,5404.23,0,0
2025-01-03 01:45,15046.893,0,5494.404,0,0
2025-01-03 02:00,15055.517,0,5742.618,0,0
2025-01-03 02:15,15156.321,0,5773.417,0,0
2025-01-03 02:30,14965.371,0,5808.365,0,0
2025-01-03 02:45,15349.502,0,5801.469,0,0
2025-01-03 03:00,15076.85,0,5751.499,0,0
2025-01-03 03:15,15409.692,0,5732.25,0,0
2025-01-03 03:30,15462.676,0,5642.176,0,0
2025-01-03 03:45,15555.682,0,5660.527,0,0
2025-01-03 04:00,15587.099,0,5783.636,0,0
2025-01-03 04:15,16085.951,0,6031.694,0,0
2025-01-03 04:30,16256.542,0,6002.255,0,0
2025-01-03 04:45,16335.352,0,5942.043,0,0
2025-01-03 05:00,16935.213,0,5983.628,0,0
2025-01-03 05:15,18099.906,0,5862.271,0,0
2025-01-03 05:30,18395.682,0,5680.094,0,0
2025-01-03 05:45,18809.04,0,5606.34,0,0
2025-01-03 06:00,19249.611,0,5542.772,0,0
2025-01-03 06:15,19662.484,0,5654.603,0,0
2025-01-03 06:30,19877.967,0.09,5709.921,0.045,0.045
2025-01-03 06:45,20036.904,11.047,5753.609,5.5235,5.5235
2025-01-03 07:00,20235.227,25.197,5813.534,12.5985,12.5985
2025-01-03 07:15,20648.785,108.791,5790.193,54.3955,54.3955
2025-01-03 07:30,20734.48,150.639,5710.021,75.3195,75.3195
2025-01-03 07:45,20868.898,210.043,5804.961,105.0215,105.0215
2025-01-03 08:00,21222.328,326.238,5857.466,163.119,163.119
2025-01-03 08:15,21368.41,476.917,5973.172,238.4585,238.4585
2025-01-03 08:30,21477.654,647.469,6047.822,323.7345,323.7345
2025-01-03 08:45,21569.182,798.641,5984.254,399.3205,399.3205
2025-01-03 09:00,21580.537,969.294,6169.985,484.647,484.647
2025-01-03 09:15,21515.96,1219.817,6193.293,609.9085,609.9085
2025-01-03 09:30,21877.34,1452.166,6196.852,726.083,726.083
2025-01-03 09:45,21858.639,1409.612,6258.816,704.806,704.806
2025-01-03 10:00,21946.86,1542.163,6553.061,771.0815,771.0815
2025-01-03 10:15,22294.535,1727.746,6730.798,863.873,863.873
2025-01-03 10:30,21899.646,1646.812,6771.481,823.406,823.406
2025-01-03 10:45,21995.645,1751.018,6736.033,875.509,875.509
2025-01-03 11:00,22150.615,2054.345,6855.134,1027.1725,1027.1725
2025-01-03 11:15,22046.523,1745.643,6899.643,872.8215,872.8215
2025-01-03 11:30,22247.22,1795.496,6979.459,897.748,897.748
2025-01-03 11:45,22312.828,1830.707,7050.762,915.3535,915.3535
2025-01-03 12:00,22367.707,1653.219,7122.313,826.6095,826.6095
2025-01-03 12:15,22663.049,1583.695,7319.65,791.8475,791.8475
2025-01-03 12:30,22824.064,1626.45,7397.43,813.225,813.225
2025-01-03 12:45,22460.873,1586.951,7296.024,793.4755,793.4755
2025-01-03 13:00,21804.584,1097.03,7310.822,548.515,548.515
2025-01-03 13:15,22139.156,955.861,7511.519,477.9305,477.9305
2025-01-03 13:30,22297.36,729.55,7456.845,364.775,364.775
2025-01-03 13:45,22002.19,519.02,7392.955,259.51,259.51
2025-01-03 14:00,21898.883,314.644,7713.429,157.322,157.322
2025-01-03 14:15,21946.92,247.457,7769.802,123.7285,123.7285
2025-01-03 14:30,22046.676,153.334,7811.954,76.667,76.667
2025-01-03 14:45,22163.691,93.555,8000.774,46.7775,46.7775
2025-01-03 15:00,22376.488,96.33,8160.566,48.165,48.165
2025-01-03 15:15,22403.79,0,8105.883,0,0
2025-01-03 15:30,22384.682,0,8119.985,0,0
2025-01-03 15:45,22498.182,0,8138.975,0,0
2025-01-03 16:00,22618.594,0,8210.454,0,0
2025-01-03 16:15,22341.666,0,8186.775,0,0
2025-01-03 16:30,22344.451,0,8174.628,0,0
2025-01-03 16:45,22334.373,0,8089.641,0,0
2025-01-03 17:00,21891.416,0,8045.699,0,0
2025-01-03 17:15,21797.402,0,8129.839,0,0
2025-01-03 17:30,21909.271,0,8229.745,0,0
2025-01-03 17:45,22003.6,0,8261.533,0,0
2025-01-03 18:00,21952.379,0,8344.093,0,0
2025-01-03 18:15,21857.977,0,8340.158,0,0
2025-01-03 18:30,21781.822,0,8221.344,0,0
2025-01-03 18:45,21603.3,0,8174.059,0,0
2025-01-03 19:00,21399.395,0,8120.229,0,0
2025-01-03 19:15,21335.533,0,8188.072,0,0
2025-01-03 19:30,21210.531,0,8320.698,0,0
2025-01-03 19:45,21050.281,0,8323.588,0,0
2025-01-03 20:00,20669.91,0,8163.471,0,0
2025-01-03 20:15,20353.066,0,8211.369,0,0
2025-01-03 20:30,20140.348,0,8141.818,0,0
2025-01-03 20:45,19692.465,0,8195.951,0,0
2025-01-03 21:00,19253.348,0,8359.901,0,0
2025-01-03 21:15,19230.348,0,8356.733,0,0
2025-01-03 21:30,18974.697,0,8258.311,0,0
2025-01-03 21:45,18639.572,0,8141.252,0,0
2025-01-03 22:00,18396.521,0,8216.209,0,0
2025-01-03 22:15,18093.453,0,8100.761,0,0
2025-01-03 22:30,17718.133,0,8078.061,0,0
2025-01-03 22:45,17477.209,0,8155.605,0,0
2025-01-03 23:00,17013.072,0,8073.093,0,0
2025-01-03 23:15,16985.457,0,8158.71,0,0
2025-01-03 23:30,16641.17,0,8092.536,0,0
2025-01-03 23:45,16520.006,0,8005.34,0,0
2025-01-04 00:00,16407.492,0,7923.586,0,0
2025-01-04 00:15,16185.848,0,7793.345,0,0
2025-01-04 00:30,15937.309,0,7732.077,0,0
2025-01-04 00:45,15742.863,0,7664.566,0,0
2025-01-04 01:00,15706.469,0,7551.42,0,0
2025-01-04 01:15,15708.244,0,7579.6,0,0
2025-01-04 01:30,15582.392,0,7518.261,0,0
2025-01-04 01:45,15384.338,0,7413.142,0,0
2025-01-04 02:00,15486.436,0,7414.608,0,0
2025-01-04 02:15,15501.451,0,7446.346,0,0
2025-01-04 02:30,15537.049,0,7317.497,0,0
2025-01-04 02:45,15569.122,0,7325.983,0,0
2025-01-04 03:00,15514.084,0,7340.54,0,0
2025-01-04 03:15,15644.924,0,7086.603,0,0
2025-01-04 03:30,15678.455,0,6950.873,0,0
2025-01-04 03:45,15429.957,0,6824.478,0,0
2025-01-04 04:00,15698.555,0,6783.553,0,0
2025-01-04 04:15,15753.767,0,6842.782,0,0
2025-01-04 04:30,15965.42,0,6634.33,0,0
2025-01-04 04:45,15939.822,0,6522.317,0,0
2025-01-04 05:00,15920.326,0,6411.217,0,0
2025-01-04 05:15,16492.59,0,6213.577,0,0
2025-01-04 05:30,16725.484,0,5925.896,0,0
2025-01-04 05:45,16776.754,0,5676.921,0,0
2025-01-04 06:00,16934.219,0,5514.731,0,0
2025-01-04 06:15,17191.197,0.1,5409.518,0.05,0.05
2025-01-04 06:30,17442.533,0.394,5349.108,0.197,0.197
2025-01-04 06:45,17433.436,10.467,5174.056,5.2335,5.2335
2025-01-04 07:00,17502.71,35.049,4962.591,17.5245,17.5245
2025-01-04 07:15,17842.332,100.304,4780.593,50.152,50.152
2025-01-04 07:30,18200.484,198.657,4699.73,99.3285,99.3285
2025-01-04 07:45,18586.496,385.333,4746.866,192.6665,192.6665
2025-01-04 08:00,18823.69,618.693,4602.248,309.3465,309.3465
2025-01-04 08:15,18977.32,776.035,4447.484,388.0175,388.0175
2025-01-04 08:30,19305.639,1102.215,4257.443,551.1075,551.1075
2025-01-04 08:45,19419.781,1350.073,4063.561,675.0365,675.0365
2025-01-04 09:00,19539.645,1655.804,3928.786,827.902,827.902
2025-01-04 09:15,19599.213,1953.171,3688.114,976.5855,976.5855
2025-01-04 09:30,19980.717,2459.698,3510.42,1229.849,1229.849
2025-01-04 09:45,19761.717,2478.051,3409.476,1239.0255,1239.0255
2025-01-04 10:00,19701.531,2687.534,3414.189,1343.767,1343.767
2025-01-04 10:15,19951.408,2828.141,3278.02,1414.0705,1414.0705
2025-01-04 10:30,19789.496,2893.527,3041.795,1446.7635,1446.7635
2025-01-04 10:45,19924.727,3016.996,2921.62,1508.498,1508.498
2025-01-04 11:00,19678.521,3072.208,2877.567,1536.104,1536.104
2025-01-04 11:15,19809.094,3105.573,2867.556,1552.7865,1552.7865
2025-01-04 11:30,19995.365,3115.17,2795.948,1557.585,1557.585
2025-01-04 11:45,19767.557,3026.78,2817.63,1513.39,1513.39
2025-01-04 12:00,19940.83,2857.993,2763.225,1428.9965,1428.9965
2025-01-04 12:15,20061.26,2630.889,2719.761,1315.4445,1315.4445
2025-01-04 12:30,20008.521,2334.794,2760.126,1167.397,1167.397
2025-01-04 12:45,19829.068,1991.99,2737.469,995.995,995.995
2025-01-04 13:00,19749.33,1747.987,2735.608,873.9935,873.9935
2025-01-04 13:15,19898.24,1478.45,2764.584,739.225,739.225
2025-01-04 13:30,20081.303,1115.018,2731.609,557.509,557.509
2025-01-04 13:45,20035.902,738.597,2742.692,369.2985,369.2985
2025-01-04 14:00,20009.361,459.837,2801.748,229.9185,229.9185
2025-01-04 14:15,20095.025,288.654,2921.89,144.327,144.327
2025-01-04 14:30,20115.158,171.901,3002.175,85.9505,85.9505
2025-01-04 14:45,20476.844,85.327,3155.689,42.6635,42.6635
2025-01-04 15:00,20534.766,65.09,3340.236,32.545,32.545
2025-01-04 15:15,20789.781,0,3458.542,0,0
2025-01-04 15:30,20939.969,0,3530.134,0,0
2025-01-04 15:45,20890.305,0,3725.76,0,0
2025-01-04 16:00,20933.943,0,3995.681,0,0
2025-01-04 16:15,20870.871,0,4110.935,0,0
2025-01-04 16:30,20938.344,0,4292.416,0,0
2025-01-04 16:45,20868.715,0,4391.305,0,0
2025-01-04 17:00,20686.441,0,4361.424,0,0
2025-01-04 17:15,20705.729,0,4437.853,0,0
2025-01-04 17:30,20645.133,0,4563.677,0,0
2025-01-04 17:45,20781.184,0,4719.583,0,0
2025-01-04 18:00,20683.402,0,4875.268,0,0
2025-01-04 18:15,20615.535,0,4911.48,0,0
2025-01-04 18:30,20521.43,0,4850.771,0,0
2025-01-04 18:45,20558.361,0,4794.611,0,0
2025-01-04 19:00,20330.62,0,4799.775,0,0
2025-01-04 19:15,20420.787,0,4897.364,0,0
2025-01-04 19:30,20191.965,0,5013.677,0,0
2025-01-04 19:45,20003.467,0,4976.492,0,0
2025-01-04 20:00,19677.598,0,5046.91,0,0
2025-01-04 20:15,19423.656,0,5050.978,0,0
2025-01-04 20:30,19377.832,0,5095.138,0,0
2025-01-04 20:45,18864.148,0,5045.484,0,0
2025-01-04 21:00,18712.498,0,4992.05,0,0
2025-01-04 21:15,18649.607,0,4960.388,0,0
2025-01-04 21:30,18315.518,0,4934.839,0,0
2025-01-04 21:45,18097.553,0,4840.839,0,0
2025-01-04 22:00,17777.37,0,4790.464,0,0
2025-01-04 22:15,17533.43,0,4736.795,0,0
2025-01-04 22:30,17235.637,0,4737.878,0,0
2025-01-04 22:45,16916.676,0,4614.409,0,0
2025-01-04 23:00,16587.797,0,4441.614,0,0
2025-01-04 23:15,16309.07,0,4333.902,0,0
2025-01-04 23:30,16051.516,0,4334.686,0,0
2025-01-04 23:45,15942.275,0,4386.249,0,0
2025-01-05 00:00,15673.653,0,4355.508,0,0
2025-01-05 00:15,15679.143,0,4405.342,0,0
2025-01-05 00:30,15512.208,0,4343.873,0,0
2025-01-05 00:45,15197.445,0,4186.343,0,0
2025-01-05 01:00,15115.501,0,4170.186,0,0
2025-01-05 01:15,15156.847,0,4145.745,0,0
2025-01-05 01:30,15065.689,0,4165.953,0,0
2025-01-05 01:45,14908.282,0,4158.308,0,0
2025-01-05 02:00,14767.34,0,4116.716,0,0
2025-01-05 02:15,14843.92,0,4119.269,0,0
2025-01-05 02:30,14650.802,0,4051.131,0,0
2025-01-05 02:45,14499.034,0,4022.952,0,0
2025-01-05 03:00,14694.261,0,4023.468,0,0
2025-01-05 03:15,14629.762,0,3874.048,0,0
2025-01-05 03:30,14821.525,0,3756.96,0,0
2025-01-05 03:45,14819.736,0,3642.873,0,0
2025-01-05 04:00,14766.973,0,3457.258,0,0
2025-01-05 04:15,14956.289,0,3364.092,0,0
2025-01-05 04:30,14910.808,0,3322.771,0,0
2025-01-05 04:45,15046.785,0,3291.627,0,0
2025-01-05 05:00,14924.679,0,3218.475,0,0
2025-01-05 05:15,15170.84,0,3087.994,0,0
2025-01-05 05:30,15348.813,0,3073.128,0,0
2025-01-05 05:45,15382.805,0,3114.552,0,0
2025-01-05 06:00,15746.623,0,3143.161,0,0
2025-01-05 06:15,15804.504,0,3071.096,0,0
2025-01-05 06:30,15923.006,0.502,3100.814,0.251,0.251
2025-01-05 06:45,15924.3,18.286,3016.845,9.143,9.143
2025-01-05 07:00,15877.498,54.433,3137.956,27.2165,27.2165
2025-01-05 07:15,16283.072,175.87,3036.643,87.935,87.935
2025-01-05 07:30,16409.635,315.46,2903.766,157.73,157.73
2025-01-05 07:45,16698.994,494.469,2844.5,247.2345,247.2345
2025-01-05 08:00,16794.102,706.894,2681.507,353.447,353.447
2025-01-05 08:15,16999.828,924.037,2675.087,462.0185,462.0185
2025-01-05 08:30,17452.965,1120.982,2559.295,560.491,560.491
2025-01-05 08:45,17603.76,1290.272,2516.926,645.136,645.136
2025-01-05 09:00,17539.918,1438.252,2429.333,719.126,719.126
2025-01-05 09:15,17883.932,1602.901,2349.941,801.4505,801.4505
2025-01-05 09:30,17930.854,1886.506,2210.781,943.253,943.253
2025-01-05 09:45,18252.2,2061.848,1982.18,1030.924,1030.924
2025-01-05 10:00,18282.564,2186.433,1841.925,1093.2165,1093.2165
2025-01-05 10:15,18235.295,2295.897,1739.181,1147.9485,1147.9485
2025-01-05 10:30,18381.072,2282.242,1633.537,1141.121,1141.121
2025-01-05 10:45,18408.164,2438.239,1506.93,1219.1195,1219.1195
2025-01-05 11:00,18412.178,2410.68,1403.355,1205.34,1205.34
2025-01-05 11:15,18529.143,2405.346,1313.424,1202.673,1202.673
2025-01-05 11:30,18466.555,2310.353,1224.985,1155.1765,1155.1765
2025-01-05 11:45,18458.488,2170.009,1157.316,1085.0045,1085.0045
2025-01-05 12:00,18534.164,1973.263,1079.18,986.6315,986.6315
2025-01-05 12:15,18597.78,1781.801,1037.462,890.9005,890.9005
2025-01-05 12:30,18687.986,1577.4,1022.898,788.7,788.7
2025-01-05 12:45,18727.164,1363.494,1036.143,681.747,681.747
2025-01-05 13:00,18558.178,1124.216,1066.998,562.108,562.108
2025-01-05 13:15,18519.68,911.84,1142.199,455.92,455.92
2025-01-05 13:30,18667.18,703.936,1171.868,351.968,351.968
2025-01-05 13:45,18539.432,494.611,1315.593,247.3055,247.3055
2025-01-05 14:00,18313.043,311.979,1471.405,155.9895,155.9895
2025-01-05 14:15,18515.963,224.015,1722.958,112.0075,112.0075
2025-01-05 14:30,18332.56,117.835,1865.936,58.9175,58.9175
2025-01-05 14:45,18636.59,60.4,2060.713,30.2,30.2
2025-01-05 15:00,18643.79,65.302,2246.097,32.651,32.651
2025-01-05 15:15,19020.799,0,2438.423,0,0
2025-01-05 15:30,19213.918,0,2662.699,0,0
2025-01-05 15:45,19259.486,0,2802.456,0,0
2025-01-05 16:00,18971.732,0,3029.01,0,0
2025-01-05 16:15,19152.56,0,3167.146,0,0
2025-01-05 16:30,18870.41,0,3327.333,0,0
2025-01-05 16:45,19074.895,0,3436.685,0,0
2025-01-05 17:00,19016.234,0,3591.242,0,0
2025-01-05 17:15,19017.506,0,3702.492,0,0
2025-01-05 17:30,19079.97,0,3865.767,0,0
2025-01-05 17:45,18949.818,0,3993.091,0,0
2025-01-05 18:00,18896.705,0,4095.853,0,0
2025-01-05 18:15,18895.14,0,4218.492,0,0
2025-01-05 18:30,19068.217,0,4370.908,0,0
2025-01-05 18:45,18950.453,0,4526.998,0,0
2025-01-05 19:00,18832.67,0,4595.042,0,0
2025-01-05 19:15,18752.088,0,4667.176,0,0
2025-01-05 19:30,18518.486,0,4722.137,0,0
